PUF_ID,HEALTH,SWB_1,SWB_2,SWB_3,FWBscore,FWB1_1,FWB1_2,FWB1_4,FWB2_2,FSscore,ACT1_2,FINGOALS,CHANGEABLE,GOALCONF,EARNERS,VOLATILITY,SNAP,MATHARDSHIP_1,MATHARDSHIP_2,MATHARDSHIP_4,MATHARDSHIP_5,BENEFITS_1,CONNECT,DISTRESS,SELFCONTROL_2,SELFCONTROL_3,OUTLOOK_2,PEM,HOUSESAT,LIFEEXPECT,HHEDUC,PPINCIMP,PPREG4,PPREG9,fpl,agecat,generation,PPGENDER,PPMARIT,PPETHM
8718,1,3,3,4,48,3,3,2,4,45,3,1,5,3,1,1,0,1,1,1,2,1,80,4,3,2,4,3,3,80,4,7,2,3,3,1,4,2,4,2
8522,0,6,6,6,59,4,4,4,4,63,5,1,5,4,2,1,0,1,1,1,1,1,50,3,3,3,4,4,4,85,5,8,2,4,3,3,3,1,1,1
9441,1,6,6,6,49,3,4,4,4,49,3,0,3,3,2,1,0,1,1,1,1,0,90,3,3,3,4,4,4,90,5,3,3,5,3,7,1,1,1,1
9442,1,6,5,4,55,2,3,3,3,43,3,1,4,3,1,1,0,1,1,2,2,0,100,5,3,3,3,3,3,60,4,7,2,3,3,5,2,2,4,1
7318,1,5,5,1,53,4,4,3,4,46,4,0,3,4,2,1,0,1,1,1,1,1,50,4,2,3,5,7,3,50,3,8,2,3,3,4,3,1,1,1
13908,0,7,4,4,52,2,3,4,3,41,4,1,6,4,2,1,0,1,1,1,1,1,100,1,4,3,3,7,3,-2,2,3,3,5,3,8,1,2,1,1
7855,0,5,5,4,47,3,3,3,2,47,4,1,3,3,2,1,0,1,1,1,1,1,50,3,3,4,4,5,3,100,5,8,4,9,3,3,3,2,1,1
11085,0,7,6,6,62,4,1,4,4,44,4,0,3,3,2,1,0,1,1,1,1,0,98,2,3,3,3,5,4,100,5,6,3,7,3,8,1,2,1,1
10555,1,6,6,6,59,4,4,4,3,49,4,0,2,4,2,1,0,1,1,1,1,0,60,3,2,2,2,5,4,50,2,4,3,5,3,7,2,2,1,1
12355,1,6,6,4,43,2,2,3,2,41,3,0,5,3,1,1,0,3,2,1,1,1,90,4,3,3,2,5,3,100,4,5,3,6,3,6,2,1,1,4
11833,0,5,6,1,56,2,3,4,3,79,5,1,2,4,2,1,0,1,1,1,1,0,50,3,4,2,2,2,3,100,3,6,4,8,3,1,4,1,5,1
12016,1,6,4,5,45,3,1,2,3,34,3,0,4,2,1,2,0,1,1,1,2,0,100,3,2,2,1,3,3,20,2,1,2,4,2,7,1,2,3,1
8523,1,7,7,7,63,4,4,4,1,85,5,1,1,4,1,3,0,1,1,1,1,0,100,4,2,4,5,1,4,100,5,7,1,1,3,7,1,2,1,1
11228,1,3,4,3,44,2,2,3,2,42,3,1,4,3,1,1,0,1,1,1,1,1,75,4,1,3,1,1,3,0,3,6,3,6,3,4,2,2,1,1
9690,0,6,5,4,54,2,4,3,3,56,4,1,2,4,2,1,0,1,1,1,1,1,75,3,4,4,3,1,3,100,5,7,2,4,3,6,2,2,1,1
13917,1,3,5,7,14,1,1,1,1,10,1,0,1,1,1,1,0,3,3,3,3,0,1,5,1,1,5,7,1,5,2,1,4,8,1,2,4,2,4,1
9187,0,6,6,5,75,4,4,4,4,64,4,0,5,4,1,1,0,1,1,1,1,0,100,2,3,3,4,4,4,75,2,2,3,7,2,6,2,2,2,1
12419,1,7,7,7,30,1,3,1,1,29,1,0,5,2,3,3,0,2,2,1,1,1,0,2,2,2,4,6,3,100,5,8,1,1,3,5,2,2,1,2
7856,0,5,4,6,70,4,5,2,5,60,5,0,2,4,1,1,0,1,1,1,1,1,80,5,3,3,4,6,4,0,5,9,2,4,3,3,3,1,4,1
11500,1,7,7,7,38,1,1,1,3,50,1,0,7,2,2,1,0,1,1,1,1,1,0,1,3,4,5,4,4,50,1,3,4,9,2,5,2,2,1,4
8953,1,5,6,6,42,2,3,3,2,49,3,0,4,3,2,3,1,2,2,1,1,1,-1,3,-1,-1,3,3,2,75,4,1,3,5,1,4,3,1,5,2
13146,0,6,6,5,51,2,2,3,3,43,3,0,5,3,1,1,0,1,1,1,1,0,50,2,3,3,3,5,3,100,5,2,4,8,3,5,2,2,3,1
12301,0,7,6,6,69,4,4,5,5,62,5,1,3,4,2,1,0,1,1,1,1,1,100,3,4,4,4,6,4,-2,5,8,3,5,3,8,1,2,1,1
13722,1,4,3,3,45,3,4,4,2,69,4,1,1,4,2,2,0,1,1,1,1,1,95,2,3,3,2,1,4,80,3,8,3,5,3,4,3,1,1,2
8313,0,6,7,7,43,3,3,3,2,41,3,0,5,2,1,1,0,1,1,1,1,1,10,2,2,2,1,7,3,100,5,8,4,8,3,7,2,1,4,1
11086,1,1,1,7,38,1,1,2,1,30,3,0,5,2,2,1,1,3,3,1,2,0,0,2,3,2,3,1,1,50,2,1,1,1,1,5,2,1,5,1
9920,1,6,5,4,63,3,3,3,4,49,4,0,3,3,2,1,0,1,1,1,1,1,90,3,2,3,1,3,4,-2,3,7,4,9,3,8,1,1,1,2
11355,1,6,6,5,52,2,3,2,3,39,3,1,3,3,1,2,0,1,1,1,1,1,90,2,3,2,2,3,3,-2,4,7,3,5,3,8,1,1,2,2
12302,1,4,4,5,55,3,2,3,3,43,3,1,4,3,2,2,0,1,1,1,1,1,90,3,3,3,3,3,3,60,3,5,3,5,3,5,2,1,1,1
8719,0,5,6,4,29,1,3,1,1,43,3,1,4,3,2,3,0,2,2,1,1,1,50,4,3,3,3,5,3,70,3,3,3,7,2,2,4,2,1,1
12869,1,6,6,7,58,3,3,4,3,59,5,0,2,4,1,2,0,1,1,1,1,1,90,2,4,4,3,5,4,-2,2,4,2,4,3,8,1,2,2,1
9691,1,4,3,2,43,2,1,3,2,40,3,0,2,3,1,1,1,1,1,1,1,0,90,4,2,3,3,3,3,10,3,1,1,2,2,5,2,2,3,1
14196,0,5,5,5,49,3,3,3,3,42,3,0,4,3,2,1,0,1,1,1,1,1,75,3,3,3,3,5,4,50,2,2,3,5,2,3,3,2,1,1
8314,0,7,7,7,60,3,5,5,5,69,5,1,3,4,2,1,0,1,1,1,1,1,100,2,4,4,4,7,3,50,3,6,3,6,3,3,3,1,1,1
12164,1,6,6,4,62,3,3,4,3,46,3,1,6,3,2,1,0,1,1,1,1,1,50,3,3,3,2,5,4,-2,3,5,4,8,3,8,1,1,1,1
11728,1,7,7,6,60,2,4,5,3,48,4,0,5,4,1,1,0,1,1,1,1,1,100,2,3,3,4,6,4,-2,2,2,2,3,2,8,1,2,2,1
12641,0,3,4,4,55,4,3,4,3,46,3,1,6,3,1,2,0,2,2,2,3,1,45,3,3,3,3,6,3,80,3,7,3,7,3,2,4,1,1,3
10762,0,4,4,7,54,2,2,3,2,56,4,1,2,4,1,2,0,1,1,1,1,0,10,2,3,3,4,6,2,100,4,3,3,7,3,4,2,1,1,4
12519,0,6,6,4,54,4,4,4,4,48,4,1,5,3,2,2,0,1,1,1,1,1,50,3,3,3,2,5,4,95,3,7,3,7,3,6,2,2,1,2
10133,0,5,6,7,30,1,3,2,1,52,3,1,3,3,2,2,0,3,3,2,2,1,85,4,3,3,5,5,3,100,4,3,2,3,2,2,4,2,1,1
12356,0,7,7,7,59,3,3,3,4,67,5,0,6,3,2,2,0,1,1,1,1,0,-1,4,2,3,5,7,4,50,1,1,2,4,1,2,4,2,1,4
8524,0,2,6,6,47,1,1,2,1,71,4,0,3,4,1,1,0,1,1,2,2,0,30,4,4,4,5,3,2,90,5,9,4,9,3,2,4,2,4,1
8720,0,3,3,3,23,1,1,2,2,37,3,1,3,3,2,1,1,2,2,1,2,1,50,4,3,2,1,2,2,90,2,1,3,6,1,1,4,2,3,1
11087,0,7,7,6,54,4,3,3,4,57,4,1,5,4,2,1,0,1,1,1,1,1,100,3,4,4,3,6,3,-2,3,3,4,9,3,8,1,2,1,1
8525,1,7,7,6,86,5,5,5,5,85,5,0,1,4,2,2,0,1,1,1,1,1,90,5,4,4,5,7,4,95,5,9,3,5,3,3,3,1,1,1
7857,1,2,4,4,40,1,1,2,2,31,3,1,1,2,1,2,0,2,2,2,1,1,40,5,2,2,3,3,2,50,3,1,2,3,1,1,4,1,4,1
13619,1,7,7,6,62,2,2,3,3,58,3,1,6,3,2,1,1,2,1,1,1,0,0,3,1,3,4,4,3,0,1,2,4,9,1,3,3,2,1,4
9692,1,5,5,5,41,3,2,2,2,39,3,0,4,3,2,1,0,1,1,2,1,1,100,4,3,2,3,6,3,20,3,3,2,4,2,4,3,1,1,1
9188,1,5,5,6,49,3,3,3,3,38,3,0,4,3,1,1,0,1,1,1,1,0,-1,3,3,2,3,4,2,75,2,7,1,2,3,7,2,2,1,1
13643,0,7,5,5,66,3,3,4,4,49,4,1,2,3,2,1,0,1,1,1,1,1,-1,2,2,3,3,2,4,95,5,8,2,3,3,7,2,1,1,1
10134,0,6,6,6,67,3,3,4,5,85,4,0,2,3,2,1,0,1,1,1,1,1,75,3,4,3,4,7,4,50,3,3,3,6,3,4,3,1,1,1
9189,1,7,6,5,77,5,5,4,5,59,4,1,1,4,2,1,0,1,1,1,1,1,100,5,3,4,4,5,2,100,5,9,4,9,3,5,2,1,1,1
11088,1,5,5,5,60,4,4,3,5,50,4,0,3,4,2,1,0,1,1,1,1,1,100,3,3,3,2,5,4,80,3,6,4,8,3,7,1,2,1,1
8954,0,7,7,7,65,4,4,4,4,65,5,0,6,4,2,1,0,1,1,1,1,0,100,2,3,3,3,6,4,99,2,4,2,3,3,7,1,1,1,1
8123,1,5,7,5,37,1,1,2,2,43,3,1,4,3,2,1,0,2,1,2,2,1,50,5,2,2,1,2,3,20,3,4,2,4,3,5,2,2,1,1
8315,1,6,5,5,62,4,4,4,4,52,4,1,3,3,1,2,0,1,1,1,1,1,100,4,2,3,5,6,3,50,3,8,2,3,3,4,3,1,1,1
10354,1,6,6,6,50,2,3,3,2,60,4,1,4,3,1,2,0,1,1,2,2,0,10,3,4,3,5,5,3,100,2,8,4,9,3,4,3,2,1,1
9190,0,6,6,6,46,1,2,3,2,73,5,1,5,3,1,3,0,2,2,1,1,1,-1,4,3,3,4,6,3,50,3,6,4,9,3,2,4,2,1,1
13674,1,5,5,7,73,4,4,4,4,60,4,1,1,4,2,1,0,1,1,1,1,1,80,4,2,4,3,7,4,100,5,9,3,5,3,5,2,2,1,2
10135,0,2,4,4,43,1,2,2,1,78,5,1,6,3,1,1,0,1,1,1,2,0,50,3,3,3,3,3,3,100,5,2,1,2,3,4,3,2,4,2
8721,1,5,5,5,51,2,2,3,4,35,3,0,5,3,1,1,0,1,1,1,1,1,90,2,3,3,4,5,3,75,4,2,2,4,3,1,4,1,4,1
9921,1,4,5,6,45,3,4,3,2,31,3,1,5,2,1,1,0,1,1,1,1,1,40,5,1,3,2,3,4,0,3,7,4,8,3,4,2,2,1,4
9922,0,6,6,5,95,5,5,5,5,71,5,1,6,4,2,1,0,1,1,1,1,1,90,2,4,4,3,4,4,90,4,7,4,9,3,7,2,1,2,1
7858,0,7,7,7,86,5,5,5,5,85,5,1,7,4,2,1,0,1,1,1,1,1,0,1,4,4,5,7,4,100,5,8,4,9,3,2,4,1,4,3
7996,1,6,7,7,47,3,2,4,3,56,4,0,5,3,1,1,0,2,2,1,1,1,6,4,3,3,4,6,3,100,3,2,3,6,1,2,4,1,4,2
13052,0,7,7,7,71,3,4,4,4,75,4,1,3,4,3,1,0,1,1,1,1,1,75,2,3,4,5,7,4,30,4,6,3,7,3,1,4,2,5,1
7859,0,7,7,7,49,3,5,4,4,65,5,0,3,4,1,1,0,1,1,1,1,1,15,4,3,3,5,5,4,50,5,7,3,7,3,2,4,1,1,1
12711,0,5,6,7,65,4,4,4,3,58,4,0,1,4,1,1,0,1,1,1,1,1,80,4,2,4,5,6,3,90,2,8,4,9,3,4,3,2,4,1
9923,1,4,4,4,40,1,2,1,1,28,2,0,4,2,2,2,0,2,2,2,2,1,50,5,2,2,3,4,2,100,2,4,2,3,3,4,3,2,1,1
8526,1,6,6,4,54,1,1,3,3,38,3,0,4,4,1,3,0,1,1,1,1,1,50,4,1,3,1,1,3,89,4,3,3,5,2,3,3,2,1,2
12852,1,6,5,4,61,4,4,4,4,45,4,0,4,3,2,2,0,1,1,1,1,1,80,2,2,3,2,3,3,77,4,3,1,2,3,5,2,1,1,1
13172,0,6,6,7,48,2,4,2,2,38,2,0,3,2,1,1,0,1,1,1,1,1,80,4,2,2,4,5,3,100,5,9,1,2,3,2,4,2,4,1
12420,1,5,5,5,62,3,4,4,4,46,4,1,5,4,2,1,0,1,1,1,1,1,100,5,3,3,3,7,4,80,5,8,4,8,3,5,2,2,1,1
11356,0,7,6,7,74,4,5,5,5,60,4,1,6,4,2,1,0,1,1,1,1,1,90,4,4,3,3,4,4,-2,2,3,4,9,3,8,1,2,1,1
11834,0,5,5,5,26,1,2,3,1,49,5,1,6,3,2,1,1,1,1,2,1,0,98,5,3,3,2,7,3,100,3,4,3,5,3,7,1,2,3,1
10556,0,7,7,7,58,4,4,5,3,62,4,1,7,3,1,1,0,1,2,1,2,1,50,3,3,3,4,7,4,50,2,6,1,2,3,3,3,2,1,4
14390,0,6,7,5,60,4,3,4,4,56,3,1,3,3,2,1,0,1,1,1,1,1,85,3,3,3,5,3,4,95,5,8,2,4,3,2,4,2,1,1
12421,0,5,6,6,57,3,5,4,4,50,4,0,5,3,1,2,0,1,1,1,1,0,75,4,4,4,5,7,1,100,2,1,4,8,1,1,4,2,4,1
9191,1,5,4,5,34,1,1,2,2,61,4,1,2,3,2,3,0,1,1,2,1,1,-1,5,3,3,2,5,4,0,5,5,2,3,3,5,2,1,1,1
14293,1,3,3,4,43,1,2,2,2,39,2,0,4,2,1,1,0,2,2,2,2,0,0,5,2,2,3,4,3,30,3,9,4,9,3,1,4,2,4,1
9192,1,4,6,6,31,2,1,2,4,41,2,1,4,3,1,1,0,3,2,3,3,1,100,4,4,3,1,1,2,40,4,2,3,5,3,2,4,1,4,1
11357,0,6,7,7,61,5,5,5,4,59,4,0,5,4,1,1,0,1,1,1,1,1,80,4,3,3,4,7,3,75,2,5,2,3,3,2,4,1,1,1
8955,0,7,7,7,51,3,4,4,4,43,4,1,5,3,3,1,0,1,1,1,1,1,75,4,3,3,4,2,4,90,4,9,2,3,3,1,4,2,4,3
10763,0,7,7,7,65,4,3,4,3,43,3,0,5,3,1,1,0,1,1,1,1,1,100,2,3,3,2,3,4,99,5,6,1,2,3,8,1,1,1,1
9443,0,6,7,7,62,4,4,4,4,47,3,1,2,2,1,1,0,2,2,2,2,1,50,2,3,4,5,5,3,80,5,2,1,2,2,1,4,1,4,1
7860,1,3,3,3,43,3,3,2,2,39,3,1,2,2,1,1,0,1,1,1,1,1,75,4,2,3,4,5,3,99,4,5,2,4,3,5,2,2,4,1
12357,1,3,4,4,46,1,2,2,2,60,3,0,2,3,1,1,0,1,1,1,1,1,50,5,2,3,2,4,3,100,5,7,3,5,3,5,2,1,3,2
9193,0,7,7,7,56,2,4,3,3,44,3,1,3,3,2,1,0,1,1,1,1,1,90,2,3,3,4,1,4,0,3,6,2,4,3,4,3,2,1,1
10913,1,3,3,3,49,3,3,3,4,54,5,0,2,3,1,1,0,1,1,2,2,1,70,4,3,3,2,2,3,75,4,9,2,3,3,2,4,2,4,1
8722,0,6,6,6,60,4,3,3,4,47,4,1,4,3,2,1,0,1,1,1,1,1,50,3,3,3,4,5,4,45,4,7,4,9,3,2,4,2,1,1
9693,1,7,7,7,49,3,3,3,4,57,3,1,4,3,1,1,0,1,1,1,1,0,100,4,3,3,3,3,2,50,3,7,3,5,3,2,4,1,1,2
11358,1,6,6,6,51,4,3,3,4,42,3,0,4,3,2,1,0,2,2,2,2,1,50,3,3,3,3,6,4,60,4,6,3,7,3,2,4,1,1,4
8723,0,7,7,7,68,4,4,5,5,64,4,1,1,4,2,1,0,1,1,1,1,1,3,3,3,3,5,7,3,100,4,6,2,3,3,1,4,2,5,1
12165,1,7,4,4,33,1,1,1,1,38,3,0,7,4,2,1,0,3,3,1,1,1,-1,5,1,3,1,4,2,50,2,4,4,9,3,4,2,1,1,4
10557,0,6,6,6,58,4,5,4,5,62,5,1,5,4,2,1,0,1,1,1,1,1,85,4,3,3,4,6,4,100,5,7,3,7,3,1,4,1,4,1
8316,1,5,5,5,57,3,3,3,4,43,3,1,5,3,2,1,0,1,1,1,1,1,90,4,3,3,4,5,4,10,4,9,1,1,3,4,3,1,1,1
7319,1,5,5,5,49,3,3,3,3,43,3,1,4,3,2,2,1,2,2,2,2,0,75,5,2,2,3,4,2,80,4,2,2,4,2,3,4,2,1,1
10914,0,6,6,5,46,2,3,3,3,44,4,1,2,3,2,1,0,1,1,1,1,1,95,3,3,3,4,4,4,50,4,9,2,3,3,4,3,2,1,1
10558,0,5,6,6,49,3,3,3,3,42,3,0,4,3,2,2,0,1,1,1,1,1,50,3,3,3,4,5,3,100,4,9,2,3,3,1,4,2,4,1
9194,0,7,7,6,72,5,5,5,4,56,4,1,2,3,2,1,0,1,1,1,1,1,50,2,3,3,4,3,3,100,5,8,1,2,3,4,3,2,1,1
8724,1,5,7,5,59,3,4,3,3,59,4,1,3,3,2,1,0,1,1,1,1,1,100,4,4,4,5,6,3,100,5,9,3,5,3,5,2,1,1,1
7998,0,6,6,7,68,5,4,4,5,66,4,1,2,4,2,3,0,1,1,1,1,1,90,3,3,4,5,7,4,75,5,9,2,4,3,4,3,2,1,1
8124,0,7,7,7,63,4,4,4,5,71,4,1,2,4,2,1,0,1,1,1,1,1,85,4,3,3,4,7,4,100,5,9,3,7,3,3,3,1,1,1
10915,0,7,6,6,53,4,4,3,3,50,4,1,5,3,1,2,0,1,1,1,1,0,100,3,4,3,3,2,4,100,4,7,4,9,3,7,1,2,3,1
13104,0,2,3,2,65,4,3,4,4,71,4,1,4,4,2,1,0,1,1,1,1,1,90,4,3,3,4,5,4,90,5,9,2,4,3,4,2,1,1,1
9195,0,7,7,7,52,3,4,4,3,38,3,1,7,3,2,1,0,1,1,1,1,1,100,5,1,1,3,6,4,100,4,9,2,3,3,4,3,2,1,1
8527,0,7,7,7,78,5,5,5,5,85,5,1,3,4,3,1,0,1,1,1,1,1,50,1,4,4,5,1,4,100,5,8,4,8,3,2,4,1,5,1
9444,0,7,7,7,63,4,4,5,5,63,5,1,1,4,2,2,0,1,1,1,1,1,95,2,4,4,5,5,3,70,5,4,2,3,3,3,3,1,1,4
11501,1,5,5,5,49,3,3,4,2,54,4,1,6,3,1,1,0,1,1,1,1,0,100,3,3,4,2,5,3,-2,3,1,4,9,2,8,1,2,4,1
8956,1,7,7,7,45,1,1,3,4,47,3,1,3,3,1,1,1,2,1,1,1,1,85,4,3,3,3,7,3,50,2,3,3,5,3,2,4,2,4,4
10764,0,6,6,4,67,4,4,4,5,57,4,1,3,4,1,2,0,1,1,1,1,1,95,4,3,3,4,6,2,90,5,9,4,9,3,7,1,1,1,1
7385,1,5,6,6,70,5,5,5,5,76,4,1,2,4,2,1,0,1,1,1,1,1,80,2,1,2,2,5,4,95,5,8,3,5,3,2,4,1,1,1
8528,1,3,4,4,31,1,1,1,1,28,2,1,2,2,2,1,0,1,1,1,1,0,95,2,3,2,1,5,3,90,3,8,4,9,3,4,2,1,1,1
14397,0,3,3,3,51,3,3,2,2,60,5,1,1,2,2,2,0,2,2,2,1,0,50,5,4,4,2,1,1,75,5,2,2,3,2,2,4,2,5,4
8317,0,6,6,6,61,4,4,4,5,54,3,1,3,3,2,1,0,1,1,1,1,1,50,3,3,4,5,6,2,10,3,7,3,5,3,3,4,1,1,1
8125,1,5,5,6,60,4,3,4,5,55,4,1,6,4,2,1,0,1,1,1,1,1,65,4,3,3,5,6,4,75,4,8,4,9,3,2,4,1,5,1
8529,1,3,3,5,49,3,3,2,4,41,3,1,4,3,1,1,0,1,1,1,1,1,75,5,2,3,3,3,2,50,5,7,1,2,3,2,4,1,4,3
12973,0,6,6,7,74,3,4,4,5,56,5,0,1,4,2,1,0,1,1,1,1,1,75,3,3,2,5,7,4,100,3,7,4,8,3,6,2,2,1,1
12017,0,6,6,7,61,4,4,4,3,49,4,1,6,4,2,1,0,1,1,1,1,1,20,4,2,3,5,5,2,40,5,5,3,5,2,2,4,1,1,1
14187,1,3,4,5,32,1,2,3,1,46,3,0,4,2,1,2,0,1,1,1,1,1,30,5,2,2,4,5,3,90,4,5,3,7,3,1,4,2,4,1
10765,1,7,7,7,45,2,2,1,1,34,2,0,4,2,2,3,0,2,2,1,1,1,50,3,1,2,3,5,4,100,2,2,2,3,2,3,3,1,1,4
7386,0,4,4,5,58,3,4,3,3,45,3,1,5,3,2,1,0,1,1,1,1,1,50,4,4,4,4,6,3,10,5,8,4,9,3,3,3,1,1,1
11835,1,5,6,6,46,2,3,3,3,48,4,0,1,3,1,1,0,1,1,1,1,1,90,2,3,3,4,6,3,50,4,2,3,5,3,4,2,1,4,1
12096,1,5,5,4,38,1,3,3,2,51,3,0,4,2,1,2,0,2,2,1,1,0,0,3,3,3,3,3,2,50,1,1,3,7,1,4,2,1,4,1
12475,0,6,6,7,60,2,5,4,5,73,4,1,6,4,2,2,0,1,1,1,1,1,95,2,3,4,4,6,3,100,3,2,4,8,1,3,3,2,1,3
13405,1,5,4,5,44,1,2,3,3,42,3,1,4,3,1,1,0,1,1,2,1,1,50,4,2,2,4,4,3,70,2,7,3,5,3,2,4,1,1,1
9196,0,7,7,7,51,2,1,3,2,48,4,1,5,3,1,2,1,1,1,1,1,1,60,4,3,3,4,5,3,80,3,2,2,3,1,2,4,2,1,4
7999,1,5,5,6,50,4,4,3,2,53,4,1,3,3,1,2,0,1,1,1,1,1,75,4,3,3,4,6,4,50,3,4,2,4,3,3,3,1,4,1
13262,1,6,4,5,52,4,2,3,3,40,3,0,5,3,2,1,0,1,1,1,1,1,90,3,3,3,1,7,4,-2,2,3,4,8,3,8,1,1,1,1
8725,1,7,6,5,86,4,5,5,4,56,4,1,2,3,2,1,0,1,1,1,1,0,75,2,3,3,3,3,4,-2,5,9,4,8,3,8,1,1,1,1
11359,1,3,4,4,75,4,4,4,5,48,4,0,2,3,1,3,0,1,1,1,1,1,90,5,3,3,4,5,3,85,5,5,3,5,3,6,2,2,4,1
13747,0,6,6,5,66,3,3,3,3,45,3,1,3,3,1,1,0,1,1,1,1,1,75,4,2,4,5,5,4,75,5,7,3,5,3,2,4,2,4,1
13350,1,5,6,6,65,2,2,4,4,62,4,0,7,4,2,2,0,1,1,1,1,1,80,5,2,2,1,7,4,-2,5,6,2,4,3,8,1,1,1,1
11089,0,6,7,7,72,4,4,4,4,51,4,0,2,4,1,1,0,1,1,1,1,1,90,2,3,3,4,5,4,95,3,7,2,4,3,7,1,1,1,1
9445,1,7,7,3,67,4,4,4,5,47,5,1,6,4,2,2,0,1,1,1,1,1,100,3,4,1,4,7,3,80,2,7,4,8,3,3,3,2,1,4
14379,0,5,6,7,56,1,3,4,2,43,4,1,1,4,1,3,0,1,1,1,1,0,75,4,3,3,3,6,4,50,2,6,4,8,3,5,2,1,3,1
11502,0,6,7,6,72,5,4,4,5,69,5,1,4,4,1,1,0,1,1,1,1,1,90,2,4,4,3,1,2,95,4,6,4,9,3,7,2,1,4,2
8000,0,2,3,7,42,3,2,2,3,50,3,1,6,2,1,2,0,1,1,1,1,0,0,5,2,2,5,4,4,80,4,8,2,4,3,1,4,2,4,1
8126,0,7,4,7,57,2,5,3,4,66,4,0,4,3,2,2,8,1,1,1,1,0,50,2,1,1,3,4,4,90,3,4,3,5,3,4,3,1,4,2
12899,0,7,6,6,71,4,4,4,5,55,4,0,4,4,2,1,0,1,1,1,1,1,99,2,2,3,5,5,4,80,5,8,3,5,3,6,2,2,1,1
14126,1,4,5,7,40,2,3,3,2,54,3,1,1,3,2,1,0,1,1,1,1,1,75,3,3,4,5,2,3,100,3,8,3,7,3,4,3,1,1,4
13865,1,5,5,5,49,3,3,3,3,42,3,1,5,3,2,1,0,1,1,1,1,1,5,4,2,2,3,5,3,80,4,8,3,5,3,3,3,1,1,1
13600,0,6,7,7,62,5,4,4,4,51,4,1,3,3,2,2,0,1,1,1,1,1,90,2,3,3,5,5,4,80,5,9,3,5,3,3,3,1,1,1
13957,0,7,6,4,78,5,4,5,5,75,5,0,2,4,2,2,0,1,1,1,1,1,95,2,4,4,4,3,3,90,5,8,1,1,3,5,2,2,1,1
13613,0,6,6,6,85,5,5,4,5,55,5,1,1,4,2,1,0,1,1,1,1,1,89,2,3,3,3,5,4,100,5,6,1,2,3,6,2,2,1,1
13923,0,7,7,7,62,4,4,4,5,55,4,1,4,4,2,1,0,1,1,1,1,0,75,2,3,3,3,4,3,75,3,6,2,3,3,6,2,1,1,1
13844,1,3,3,1,23,1,1,1,1,52,3,1,3,3,1,2,0,3,3,1,1,1,65,4,3,3,2,1,3,80,3,4,4,8,3,2,4,2,1,1
13878,0,6,6,6,69,5,4,4,5,57,4,1,4,4,2,1,0,1,1,1,1,1,80,3,3,4,5,5,4,80,5,9,4,9,3,4,3,2,1,1
13769,0,6,5,5,62,4,3,3,3,57,4,0,6,3,1,1,0,1,1,1,1,1,75,4,3,3,5,5,4,100,5,8,3,5,3,5,2,1,1,4
14331,1,7,7,6,58,4,4,4,5,59,4,1,6,4,1,1,0,1,1,1,1,1,100,3,4,4,4,6,4,80,3,4,1,2,3,3,3,2,4,4
13658,1,7,7,7,26,5,5,5,5,63,3,1,6,2,1,3,8,2,1,1,1,1,100,3,2,3,4,4,3,-1,4,2,1,1,2,2,4,2,3,4
13529,0,7,6,6,63,3,3,4,5,46,3,0,3,3,2,1,0,1,1,1,1,1,85,2,3,3,4,1,3,90,5,8,2,3,3,2,4,1,1,1
14357,0,7,6,5,57,2,3,3,4,52,3,1,6,3,2,2,0,1,1,1,1,1,50,2,4,3,5,6,4,50,3,8,3,5,3,3,3,1,1,4
13973,0,6,6,6,61,3,3,3,4,45,4,1,5,3,1,1,0,2,1,1,1,0,80,1,3,4,4,5,3,90,4,2,3,7,2,5,2,1,1,4
14224,1,1,7,2,25,1,1,2,1,28,2,1,7,2,1,3,8,3,3,3,3,0,100,5,2,2,4,2,2,85,1,2,4,9,2,2,4,2,1,4
13604,1,2,5,5,48,2,3,3,4,40,3,0,4,2,1,1,8,1,1,1,1,1,100,3,2,2,3,4,1,-1,2,2,1,2,2,6,2,2,2,4
13882,1,4,4,1,54,3,2,3,2,29,3,0,3,2,2,3,0,1,1,1,1,1,100,5,3,3,1,2,3,5,2,2,3,5,2,7,1,2,1,4
13615,1,7,7,5,51,4,1,4,2,32,3,0,5,2,2,1,0,3,3,2,1,0,100,4,3,3,2,4,3,100,2,1,3,5,1,6,2,2,1,4
13593,1,4,7,7,42,2,2,3,2,39,3,1,3,3,1,1,0,2,1,1,1,1,50,3,2,2,2,4,4,50,3,7,1,2,3,4,3,2,1,4
13480,1,5,5,6,58,3,3,3,5,49,3,1,3,3,2,1,0,1,1,1,1,1,40,4,2,2,4,5,3,50,5,8,3,5,3,3,3,2,3,3
14066,0,7,7,7,36,4,4,5,5,55,4,0,6,3,1,3,1,3,3,2,2,1,0,4,3,4,5,7,3,0,2,1,1,2,2,2,4,2,3,4
13969,0,7,5,7,68,4,5,4,4,74,5,1,6,4,2,1,0,1,1,1,1,1,100,2,4,4,5,6,4,-2,5,8,3,5,3,8,1,1,1,1
13967,1,7,7,7,52,3,5,5,2,47,4,1,5,2,1,1,1,3,2,1,2,0,-1,5,4,3,4,7,2,100,5,1,3,7,1,2,4,2,1,4
13413,1,6,7,7,51,2,2,2,2,29,2,1,4,2,2,1,0,2,2,1,1,1,10,5,2,3,4,7,3,50,2,3,1,2,2,3,4,2,1,4
